event_id,match_id,home,away,time,time_seconds,player,team,pos,goal,type,situation,body_part,x,y,goal_x,goal_y,goal_z,goal_type,distance,angle,xG
1757,11031861,Deportivo Cuenca,Independiente del Valle,90,5617,Marcelo Moreno,Independiente del Valle,F,0,miss,assisted,left-foot,107.23636363636363,25.10828025477708,120,44.21428571428572,59.7,no-goal,19.61310098361304,0.2465251155264085,0.039732846
1758,11031861,Deportivo Cuenca,Independiente del Valle,90,5717,Lucas Mancinelli,Deportivo Cuenca,M,0,save,free-kick,right-foot,81,51.22292993630573,120,38.33333333333333,29.1,no-goal,40.58268296151977,0.1730123767230376,0.006089603
1759,11031859,Universidad Católica del Ecuador,Emelec,5,256,Aníbal Leguizamón,Emelec,D,0,miss,free-kick,right-foot,92.45454545454544,49.85714285714285,120,34.57142857142857,87.5,no-goal,29.25603068466098,0.2349029325098831,0.026730828
1760,11031859,Universidad Católica del Ecuador,Emelec,10,571,Miller Bolaños,Emelec,F,0,save,free-kick,right-foot,89.14545454545456,41.833333333333336,120,41.91666666666666,32.9,no-goal,30.908964497661877,0.2353269826204776,0.027656307
1761,11031859,Universidad Católica del Ecuador,Emelec,13,728,Diego García,Emelec,M,0,save,regular,right-foot,102.65454545454544,25.031847133757964,120,40,18.4,no-goal,22.910923019721835,0.2433036357985717,0.03182179
1762,11031859,Universidad Católica del Ecuador,Emelec,24,1437,Mauro Díaz,Universidad Católica del Ecuador,M,1,goal,penalty,right-foot,108,40,120,43.25,7,penalty,12,0.592075229,0.2904254277319156
1763,11031859,Universidad Católica del Ecuador,Emelec,31,1812,Arón Rodríguez,Universidad Católica del Ecuador,F,0,block,assisted,left-foot,106.25454545454546,45.57142857142857,120,38.25,19,no-goal,14.8316667,0.4532364091718278,0.1828818469355495
1764,11031859,Universidad Católica del Ecuador,Emelec,32,1895,Janus Vivar,Universidad Católica del Ecuador,F,0,save,assisted,left-foot,105.05454545454543,44,120,38.16666666666666,12.7,no-goal,15.471477355774663,0.450876148,0.1831708734852635
1765,11031859,Universidad Católica del Ecuador,Emelec,38,2263,Cristhian Valencia,Emelec,M,0,miss,assisted,right-foot,79.60000000000001,14.502369668246445,120,33.5,11.1,no-goal,47.77331004373424,0.1296095185740972,0.000861107
1766,11031859,Universidad Católica del Ecuador,Emelec,45,2890,Caín Fara,Emelec,D,0,miss,assisted,right-foot,91.30909091,49.64285714285714,120,46.285714285714285,2.8,no-goal,30.26801873827161,0.22857428,0.02388813
1767,11031859,Universidad Católica del Ecuador,Emelec,50,2957,Jhon Sánchez,Emelec,F,0,miss,regular,right-foot,86.09090909,26.63694267515924,120,32.07142857142858,81.9,no-goal,36.44719121,0.1865610169170329,0.008680246
1768,11031859,Universidad Católica del Ecuador,Emelec,52,3082,Arón Rodríguez,Universidad Católica del Ecuador,F,0,miss,assisted,right-foot,105.4909090909091,51.29936305732484,120,44.21428571428572,79.2,no-goal,18.389924537895787,0.3160369775597315,0.077982741
1769,11031859,Universidad Católica del Ecuador,Emelec,53,3120,Arón Rodríguez,Universidad Católica del Ecuador,F,0,save,assisted,left-foot,104.94545454545457,46.14285714285714,120,38.083333333333336,8.2,no-goal,16.259582796631836,0.413734708,0.1516283674686603
1770,11031859,Universidad Católica del Ecuador,Emelec,54,3189,Arón Rodríguez,Universidad Católica del Ecuador,F,0,block,assisted,right-foot,107.34545454545456,50.53503184713375,120,39.83333333333333,19,no-goal,16.46585609,0.3450364679597418,0.1003961832438986
1771,11031859,Universidad Católica del Ecuador,Emelec,54,3192,Janus Vivar,Universidad Católica del Ecuador,F,0,post,regular,left-foot,105.6,37.83333333333333,120,44.42857142857143,17.7,no-goal,14.562089288438132,0.4878253800017852,0.2125497612949733
1772,11031859,Universidad Católica del Ecuador,Emelec,56,3330,Alejandro Cabeza,Emelec,F,1,goal,assisted,right-foot,105.70909090909092,31.785714285714285,120,38.083333333333336,12,regular,16.48346360570333,0.3847903881187342,0.1247995659549354
1773,11031859,Universidad Católica del Ecuador,Emelec,59,3522,Brayan Angulo,Emelec,F,0,miss,assisted,right-foot,115.55172413793105,37.41666666666666,120,6.739336492890999,1.4,no-goal,5.144003232520032,1.1892150552504817,0.5432567620247418
1774,11031859,Universidad Católica del Ecuador,Emelec,62,3665,Mauro Díaz,Universidad Católica del Ecuador,M,0,miss,assisted,right-foot,108.84210526315788,47.92857142857142,120,33.357142857142854,38.9,no-goal,13.687982315023934,0.4389470353347899,0.1706627072568948
1775,11031859,Universidad Católica del Ecuador,Emelec,64,3819,Janus Vivar,Universidad Católica del Ecuador,F,0,block,assisted,left-foot,104.5090909090909,33.285714285714285,120,42.41666666666666,19,no-goal,16.88342077648577,0.3954313299461867,0.1341913988932174
1776,11031859,Universidad Católica del Ecuador,Emelec,67,3975,Jordan Yepez,Universidad Católica del Ecuador,M,0,miss,assisted,right-foot,109.26315789473684,40.833333333333336,120,50.22929936305732,30.6,no-goal,10.769132873068104,0.6537761134028434,0.3304921350328261
1777,11031859,Universidad Católica del Ecuador,Emelec,69,4092,Edgar Lastre,Emelec,D,0,miss,assisted,right-foot,107.01818181818182,47.5,120,44.57142857142858,81.9,no-goal,14.992584944091035,0.4224801524052131,0.1573683805083361
1778,11031859,Universidad Católica del Ecuador,Emelec,77,4617,Mauro Díaz,Universidad Católica del Ecuador,M,1,goal,assisted,right-foot,108.84210526315788,46.92857142857143,120,37.583333333333336,8.9,regular,13.134067039545108,0.4742587300844539,0.197180642
1779,11031859,Universidad Católica del Ecuador,Emelec,86,5139,Jhon Sánchez,Emelec,F,1,goal,assisted,left-foot,115.44827586206895,37.41666666666666,120,43,10.1,regular,5.233717965,1.1731075385872918,0.5390007426700333
1780,11031859,Universidad Católica del Ecuador,Emelec,88,5240,Willian Cevallos,Universidad Católica del Ecuador,M,0,block,assisted,right-foot,94.87272727272727,46.21428571428572,120,40.083333333333336,19,no-goal,25.884303769843207,0.2731261910329575,0.048107874
1781,11031859,Universidad Católica del Ecuador,Emelec,90,5385,Brayan Angulo,Emelec,F,0,save,assisted,right-foot,83.80000000000001,42.5,120,40.25,2.5,no-goal,36.28622328101947,0.2005844807386714,0.013527355
1782,11031866,Gualaceo SC,Libertad,13,774,Sergio Sosa,Libertad,F,0,miss,assisted,right-foot,89.27272727272728,35,120,34.214285714285715,91.7,no-goal,31.13141964729841,0.2311270019974595,0.025115444
1783,11031866,Gualaceo SC,Libertad,17,961,Cristian Sención,Gualaceo SC,M,0,miss,assisted,right-foot,105.92727272727272,51.22292993630573,120,38.41666666666666,91.7,no-goal,17.99988358983995,0.320240023,0.081343005
1784,11031866,Gualaceo SC,Libertad,21,1232,Joaquín Vergés,Gualaceo SC,M,0,miss,assisted,right-foot,107.67272727272729,32.57142857142857,120,45.42857142857143,79.2,no-goal,14.392544124023027,0.435860167,0.1643365511249617
1785,11031866,Gualaceo SC,Libertad,22,1266,Stalin Morocho,Gualaceo SC,M,0,block,assisted,left-foot,91.18181818,38.91666666666667,120,39.66666666666667,19,no-goal,28.83853696734451,0.2523065068737884,0.036326168
1786,11031866,Gualaceo SC,Libertad,29,1735,Daniel Porozo,Libertad,F,0,miss,regular,right-foot,84.30909091,54.66242038,120,46.42857142857143,4.2,no-goal,38.58532834,0.1752552334352104,0.00645982
1787,11031866,Gualaceo SC,Libertad,45,2695,Stalin Morocho,Gualaceo SC,M,0,post,assisted,right-foot,112.63157894736842,50.84076433121019,120,35.5,16.5,no-goal,13.107852611839334,0.3281570098473512,0.1123243261212587
1788,11031866,Gualaceo SC,Libertad,46,2729,Renny Sinisterra,Libertad,F,0,block,assisted,right-foot,97.8,28.70063694267516,120,39.08333333333333,19,no-goal,24.91015065191772,0.2615330206837643,0.038968028
1789,11031866,Gualaceo SC,Libertad,48,2841,Lenin Chininin,Libertad,M,0,block,regular,left-foot,102.76363636363637,58.48407643312102,120,40.25,19,no-goal,25.27356945487555,0.1990842350857513,0.016480574
1790,11031866,Gualaceo SC,Libertad,55,3277,Joaquín Vergés,Gualaceo SC,M,0,miss,assisted,right-foot,87.61818181818182,39.66666666666667,120,52.67515923566879,11.1,no-goal,32.383533776773675,0.2250741351734739,0.022880656
1791,11031866,Gualaceo SC,Libertad,60,3577,Anderson Naula,Libertad,F,0,block,assisted,right-foot,109.26315789473684,49.285714285714285,120,38.75,19,no-goal,14.195219906337131,0.3957649323259085,0.1400379705468857
1792,11031866,Gualaceo SC,Libertad,63,3756,Renny Sinisterra,Libertad,F,1,goal,corner,right-foot,117.20689655172411,42.66666666666667,120,37.75,13.3,regular,3.8616755409901673,1.4967378592692415,0.6070457778184593
1793,11031866,Gualaceo SC,Libertad,68,4075,Tomson Minda,Gualaceo SC,M,0,miss,assisted,right-foot,82.27272727272728,53.82165605095541,120,43.25,100,no-goal,40.17941367701784,0.1708146315881002,0.005605799
1794,11031866,Gualaceo SC,Libertad,76,4505,Jordan Chillambo,Libertad,D,0,block,free-kick,right-foot,84.18181818181819,21.05732484076433,120,39.16666666666666,19,no-goal,40.51872518908578,0.1596428873702305,0.003523795
1795,11031866,Gualaceo SC,Libertad,83,4925,Daniel Porozo,Libertad,F,0,save,assisted,right-foot,107.34545454545456,33.64285714285714,120,38.833333333333336,19,no-goal,14.16159545980887,0.4595943612989902,0.1834381474328831
1796,11031866,Gualaceo SC,Libertad,83,4926,Daniel Porozo,Libertad,F,0,miss,regular,left-foot,107.23636363636363,32.42857142857143,120,45.642857142857146,2.8,no-goal,14.840382199774554,0.4242650740871981,0.1553973980743964
1797,11031866,Gualaceo SC,Libertad,88,5232,Jean Carrion,Gualaceo SC,F,1,goal,penalty,right-foot,108,40,120,36.66666666666666,4.4,penalty,12,0.592075229,0.2904254277319156
1798,11031866,Gualaceo SC,Libertad,90,5601,Jhon Ontaneda,Gualaceo SC,D,0,block,free-kick,right-foot,92.96363636363635,55.19745222929936,120,37.41666666666666,19,no-goal,31.01495627821393,0.2056938109356159,0.014829174
1799,11031866,Gualaceo SC,Libertad,90,5602,Edwin Mesa,Gualaceo SC,D,0,block,assisted,left-foot,100.0909090909091,49.21428571428572,120,40.25,19,no-goal,21.937979899045764,0.3019543363763178,0.065962376
1800,11031864,Cumbayá FC,Delfín,4,220,Alexis Rodríguez,Delfín,F,1,goal,assisted,right-foot,105.70909090909092,53.97452229299363,120,43.333333333333336,1.9,regular,19.987930257082745,0.2645723782377029,0.047769424
1801,11031864,Cumbayá FC,Delfín,8,455,Darwin Suarez,Cumbayá FC,M,0,block,assisted,left-foot,89.78181818181818,33.92857142857142,120,39.66666666666667,19,no-goal,30.82208229978393,0.2319194795993814,0.025293956
1802,11031864,Cumbayá FC,Delfín,8,466,Joel Alirio Almache Hidalgo,Cumbayá FC,M,0,block,assisted,right-foot,87.36363636363636,43,120,38.91666666666667,19,no-goal,32.77395660284182,0.2215230041250816,0.021378869
1803,11031864,Cumbayá FC,Delfín,12,710,Braian Oyola,Delfín,M,0,miss,assisted,left-foot,83.16363636363637,53.51592356687898,120,45.42857142857143,63.9,no-goal,39.23770986966655,0.1748706811379581,0.006403055
1804,11031864,Cumbayá FC,Delfín,17,1016,Maikel Valencia,Cumbayá FC,M,0,miss,regular,right-foot,71.58181818181818,44.21428571428572,120,54.96815286624204,8.3,no-goal,48.601240052699744,0.1497719143593127,0.002598009
1805,11031864,Cumbayá FC,Delfín,23,1338,Luis Gustavino,Cumbayá FC,M,0,miss,regular,right-foot,75.27272727272728,52.75159235668789,120,35.642857142857146,73.6,no-goal,46.50948326149169,0.1511380181194315,0.002686981
1806,11031864,Cumbayá FC,Delfín,35,2073,Juan Carlos Paredes,Cumbayá FC,M,0,block,assisted,right-foot,89.14545454545456,35.5,120,41.16666666666666,19,no-goal,31.180971364064508,0.2313295730493306,0.02528473
1807,11031864,Cumbayá FC,Delfín,37,2161,Rommel Tapia,Cumbayá FC,M,0,post,free-kick,right-foot,91.43636363636364,37.66666666666667,120,43.16666666666666,39.2,no-goal,28.658781669123584,0.2532361633068308,0.036678858
1808,11031864,Cumbayá FC,Delfín,44,2582,Alexis Rodríguez,Delfín,F,0,save,assisted,right-foot,112.94736842105264,52.216560509554135,120,37.25,5.1,no-goal,14.106167547280986,0.2713116810488322,0.080586139
1809,11031864,Cumbayá FC,Delfín,44,2607,Joel Alirio Almache Hidalgo,Cumbayá FC,M,0,block,assisted,right-foot,95.76363636363637,30.5,120,40.833333333333336,19,no-goal,26.031736828610768,0.2609893170182638,0.039038581
1810,11031864,Cumbayá FC,Delfín,45,2703,Agustin Maziero,Cumbayá FC,F,0,miss,assisted,right-foot,98.94545454545454,39.41666666666666,120,48.42857142857143,8.3,no-goal,21.062624766996603,0.3439772914121197,0.099136858
1811,11031864,Cumbayá FC,Delfín,45,2725,Maikel Valencia,Cumbayá FC,M,0,miss,assisted,left-foot,91.69090909,51.681528662420384,120,46.42857142857143,51.4,no-goal,30.624544731148603,0.2205085859485904,0.020306688
1812,11031864,Cumbayá FC,Delfín,53,3157,Luis Gustavino,Cumbayá FC,M,0,miss,set-piece,right-foot,86.09090909,38.91666666666667,120,33.85714285714286,59.7,no-goal,33.926391753207454,0.2148237381257044,0.01858952
1813,11031864,Cumbayá FC,Delfín,57,3398,Alexis Rodríguez,Delfín,F,0,miss,assisted,right-foot,106.8,45.92857142857143,120,37.66666666666667,58.3,no-goal,14.47024392274274,0.4580309873111047,0.1860294056350477
1814,11031864,Cumbayá FC,Delfín,61,3634,Yeison Nazareno,Cumbayá FC,D,0,block,corner,left-foot,85.96363636363637,37.66666666666667,120,39.91666666666666,19,no-goal,34.11624970642613,0.213257577,0.017909969
1815,11031864,Cumbayá FC,Delfín,61,3644,Jostin Alman,Delfín,F,0,miss,fast-break,right-foot,116.48275862068964,51.22292993630573,120,34.214285714285715,37.5,no-goal,11.761170999333372,0.2032403990804346,0.087076073
1816,11031864,Cumbayá FC,Delfín,65,3846,Braian Oyola,Delfín,M,0,miss,assisted,left-foot,103.74545454545454,49.21428571428572,120,47.142857142857146,9.7,no-goal,18.684574096253154,0.3406022616638974,0.093832316
1817,11031864,Cumbayá FC,Delfín,70,4181,Maikel Valencia,Cumbayá FC,M,0,block,assisted,right-foot,87.61818181818182,39.41666666666666,120,39.75,19,no-goal,32.38707190435881,0.2250259899719706,0.022847662
1818,11031864,Cumbayá FC,Delfín,79,4714,Juan Diego Rojas Caicedo,Delfín,F,0,block,assisted,right-foot,94.61818181818182,61.61783439490446,120,38.16666666666666,19,no-goal,33.34017783606425,0.1675985651397345,0.00576679
1819,11031864,Cumbayá FC,Delfín,81,4826,Derlis Mereles,Cumbayá FC,M,0,save,regular,left-foot,85.32727272727274,59.47770700636942,120,38.41666666666666,30.4,no-goal,39.76907198759982,0.1604547504347015,0.003892889
1820,11031864,Cumbayá FC,Delfín,89,5315,Luis Gustavino,Cumbayá FC,M,0,block,assisted,right-foot,86.98181818181818,54.35668789808918,120,40.16666666666667,19,no-goal,36.004372206464765,0.1862105502212841,0.008965614
1821,11031862,Guayaquil City,El Nacional,4,207,Andrés Parrales,Guayaquil City,F,0,miss,assisted,right-foot,109.1578947368421,34,120,26.17834394904459,9.7,no-goal,12.391579662714369,0.5152393714599823,0.2244370447120692
1822,11031862,Guayaquil City,El Nacional,12,697,Byron Palacios,El Nacional,F,0,miss,regular,right-foot,94.87272727272727,40.833333333333336,120,31.42857142857143,37.5,no-goal,25.141087469622075,0.288975614,0.059017856
1823,11031862,Guayaquil City,El Nacional,13,733,Renato César,Guayaquil City,M,0,save,regular,left-foot,113.05263157894736,27.85987261146497,120,42.75,10.1,no-goal,13.987445120096009,0.2721124392387217,0.078927806
1824,11031862,Guayaquil City,El Nacional,16,927,Jerry Parrales,El Nacional,D,0,block,assisted,left-foot,86.85454545454544,48.42857142857143,120,39.91666666666666,19,no-goal,34.20032124631762,0.2068338042702174,0.015410916
1825,11031862,Guayaquil City,El Nacional,23,1370,Byron Palacios,El Nacional,F,0,miss,assisted,right-foot,113.57894736842104,53.13375796178344,120,50.38216560509554,2.8,no-goal,14.619354127191013,0.2304551318514592,0.062756023
1826,11031862,Guayaquil City,El Nacional,30,1784,Jefferson Valverde,El Nacional,M,0,miss,regular,right-foot,89.90909091,52.44585987261146,120,34,51.4,no-goal,32.563203741125285,0.2073603357593087,0.015335874
1827,11031862,Guayaquil City,El Nacional,33,1963,Klebinho,Guayaquil City,M,0,miss,assisted,right-foot,106.25454545454546,29.312101910828037,120,33.714285714285715,5.6,no-goal,17.411739896566413,0.3342013467048211,0.088274105
1828,11031862,Guayaquil City,El Nacional,35,2059,Bryan Tana,El Nacional,M,0,block,assisted,right-foot,87.23636363636365,50.61146496815287,120,40.16666666666667,19,no-goal,34.43920812880182,0.2017352009676101,0.013557258
1829,11031862,Guayaquil City,El Nacional,38,2259,Renato César,Guayaquil City,M,0,miss,assisted,right-foot,108.84210526315788,43.50000000000001,120,79.57345971563981,1.4,no-goal,11.693956343276168,0.5848555796991769,0.2815793503284876
1830,11031862,Guayaquil City,El Nacional,39,2286,Byron Palacios,El Nacional,F,0,miss,assisted,right-foot,103.0909090909091,27.17197452229299,120,32.07142857142858,66.7,no-goal,21.224410310503348,0.275959805,0.048662431
1831,11031862,Guayaquil City,El Nacional,41,2418,Jefferson Valverde,El Nacional,M,0,save,assisted,right-foot,77.69090909090909,34.42857142857143,120,40.083333333333336,23.4,no-goal,42.67434815,0.1696763629360931,0.005459424
1832,11031862,Guayaquil City,El Nacional,45,3022,Andrés Parrales,Guayaquil City,F,1,goal,penalty,right-foot,108,40,120,36.833333333333336,3.2,penalty,12,0.592075229,0.2904254277319156
1833,11031862,Guayaquil City,El Nacional,47,2803,Andrés Parrales,Guayaquil City,F,0,block,regular,left-foot,111.57894736842104,39.5,120,40,19,no-goal,8.435883322084456,0.8178259287525744,0.4204159577498848
1834,11031862,Guayaquil City,El Nacional,51,3049,Jorge Ordóñez,El Nacional,M,1,goal,assisted,left-foot,105.38181818181818,38.91666666666667,120,42.333333333333336,10.8,regular,14.658269024019608,0.4882354337480883,0.2140488492698135
1835,11031862,Guayaquil City,El Nacional,56,3333,Jerry Parrales,El Nacional,D,0,miss,assisted,right-foot,91.56363636363636,52.14012738853503,120,45.28571428571429,66.7,no-goal,30.919402805833144,0.2173385730305629,0.019024083
1836,11031862,Guayaquil City,El Nacional,58,3432,Jefferson Valverde,El Nacional,M,0,save,assisted,left-foot,90.92727272727272,36.58333333333333,120,36.49999999999999,20.9,no-goal,29.272804481045057,0.2471387837901913,0.033223253
1837,11031862,Guayaquil City,El Nacional,60,3542,Madison Julio,El Nacional,M,0,miss,assisted,right-foot,94.87272727272727,53.36305732484076,120,51.910828025477706,4.2,no-goal,28.45964047168769,0.2269313008961538,0.023013599
1838,11031862,Guayaquil City,El Nacional,65,3863,Madison Julio,El Nacional,M,0,block,assisted,left-foot,91.18181818,35.71428571428571,120,38.66666666666666,19,no-goal,29.13511541498609,0.2473252713759248,0.033159289
